rounds | onuID | actualTime | nlocal_updates | computingTime | computingTimeNetworkDelay 
  1 | 34 | 1002,15842 |  0 | 845,76250 | 1002,15842 
  1 | 33 | 1195,10893 |  1 | 926,13373 | 1195,10893 
  1 | 35 | 1235,92647 |  2 | 960,76568 | 1235,92647 
  1 | 58 | 1260,99106 |  3 | 985,01989 | 1260,99106 
  1 | 39 | 1285,38335 |  4 | 1007,81136 | 1285,38335 
  1 | 17 | 1297,75581 |  5 | 1018,95504 | 1297,75581 
  1 | 54 | 1309,31482 |  6 | 1031,25140 | 1309,31482 
  1 | 26 | 1311,29662 |  7 | 1033,23618 | 1311,29662 
  1 | 37 | 1363,12729 |  8 | 1082,37476 | 1363,12729 
  1 | 42 | 1378,81546 |  9 | 1098,03583 | 1378,81546 
  1 | 29 | 1385,12508 | 10 | 1102,64935 | 1385,12508 
  1 | 38 | 1391,40845 | 11 | 1108,43724 | 1391,40845 
  1 | 62 | 1399,60496 | 12 | 1115,90199 | 1399,60496 
  1 | 19 | 1403,78301 | 13 | 1120,05780 | 1403,78301 
  1 | 49 | 1408,22281 | 14 | 1124,59105 | 1408,22281 
  1 | 60 | 1418,58701 | 15 | 1134,50720 | 1418,58701 
  1 | 10 | 1447,34768 | 16 | 1161,36074 | 1447,34768 
  1 | 45 | 1477,76891 | 17 | 1190,69070 | 1477,76891 
  1 | 28 | 1489,41023 | 18 | 1201,68660 | 1489,41023 
  1 | 63 | 1494,55374 | 19 | 1206,65636 | 1494,55374 
  1 | 52 | 1502,11748 | 20 | 1212,89171 | 1502,11748 
  1 | 53 | 1502,23168 | 21 | 1212,85765 | 1502,23168 
  1 | 59 | 1504,63811 | 22 | 1215,10825 | 1504,63811 
  1 | 36 | 1506,39518 | 23 | 1216,85137 | 1506,39518 
  1 | 31 | 1528,42430 | 24 | 1237,37511 | 1528,42430 
  1 | 32 | 1528,92571 | 25 | 1238,51316 | 1528,92571 
  1 | 50 | 1532,56578 | 26 | 1241,68868 | 1532,56578 
  1 | 51 | 1553,19019 | 27 | 1261,44772 | 1553,19019 
  1 | 44 | 1554,34162 | 28 | 1262,17948 | 1554,34162 
  1 | 40 | 1560,66069 | 29 | 1268,69331 | 1560,66069 
  1 | 22 | 1560,78235 | 30 | 1268,66045 | 1560,78235 
  1 | 48 | 1569,20071 | 31 | 1276,96402 | 1569,20071 
