rounds | onuID | actualTime | nlocal_updates | computingTime | computingTimeNetworkDelay 
  1 | 34 | 1505,10773 |  0 | 1226,67199 | 1505,10773 
  1 | 33 | 1612,28587 |  1 | 1325,10146 | 1612,28587 
  1 | 58 | 1640,34903 |  2 | 1351,61369 | 1640,34903 
  1 | 35 | 1678,85141 |  3 | 1388,67394 | 1678,85141 
  1 | 26 | 1718,71348 |  4 | 1426,72825 | 1718,71348 
  1 | 39 | 1728,55252 |  5 | 1436,80965 | 1728,55252 
  1 | 17 | 1751,27925 |  6 | 1457,87476 | 1751,27925 
  1 | 54 | 1813,20833 |  7 | 1519,15922 | 1813,20833 
  1 | 37 | 1819,92650 |  8 | 1524,98016 | 1819,92650 
  1 | 29 | 1850,35270 |  9 | 1556,07807 | 1850,35270 
  1 | 62 | 1852,50445 | 10 | 1558,67808 | 1852,50445 
  1 | 49 | 1903,11252 | 11 | 1608,19965 | 1903,11252 
  1 | 42 | 1906,24154 | 12 | 1610,92407 | 1906,24154 
  1 | 38 | 1914,64089 | 13 | 1619,72116 | 1914,64089 
  1 | 19 | 1926,74004 | 14 | 1631,22099 | 1926,74004 
  1 | 45 | 1931,03919 | 15 | 1635,37802 | 1931,03919 
  1 | 60 | 1954,38700 | 16 | 1658,18206 | 1954,38700 
  1 | 52 | 1954,58746 | 17 | 1659,23876 | 1954,58746 
  1 | 31 | 1966,90466 | 18 | 1671,09062 | 1966,90466 
  1 | 36 | 1967,53665 | 19 | 1671,48199 | 1967,53665 
  1 | 10 | 1977,26122 | 20 | 1681,60815 | 1977,26122 
  1 | 32 | 1986,91201 | 21 | 1690,56014 | 1986,91201 
  1 | 41 | 2016,97551 | 22 | 1720,30525 | 2016,97551 
  1 | 28 | 2023,56647 | 23 | 1726,27605 | 2023,56647 
  1 | 44 | 2028,06059 | 24 | 1731,52630 | 2028,06059 
  1 | 53 | 2028,82964 | 25 | 1732,33332 | 2028,82964 
  1 | 63 | 2033,32454 | 26 | 1736,33996 | 2033,32454 
  1 | 51 | 2047,74902 | 27 | 1750,60929 | 2047,74902 
  1 | 50 | 2069,14901 | 28 | 1771,69318 | 2069,14901 
  1 | 59 | 2069,77292 | 29 | 1772,81155 | 2069,77292 
  1 | 40 | 2076,04432 | 30 | 1779,29927 | 2076,04432 
  1 | 55 | 2084,11194 | 31 | 1786,45724 | 2084,11194 
  1 | 61 | 2093,17366 | 32 | 1795,19783 | 2093,17366 
  1 | 43 | 2099,68254 | 33 | 1802,28008 | 2099,68254 
  1 | 57 | 2119,94146 | 34 | 1822,59210 | 2119,94146 
  1 | 27 | 2120,80651 | 35 | 1823,49701 | 2120,80651 
  1 | 47 | 2128,29045 | 36 | 1830,68454 | 2128,29045 
  1 | 30 | 2137,14406 | 37 | 1839,72853 | 2137,14406 
  1 | 56 | 2140,02778 | 38 | 1842,33656 | 2140,02778 
  1 | 22 | 2148,72289 | 39 | 1851,40453 | 2148,72289 
  1 | 46 | 2151,16613 | 40 | 1853,86984 | 2151,16613 
  1 | 48 | 2174,55977 | 41 | 1876,93664 | 2174,55977 
  1 | 18 | 2371,70938 | 42 | 2074,55296 | 2371,70938 
  1 | 21 | 2716,38290 | 43 | 2419,78272 | 2716,38290 
  1 |  4 | 2817,96238 | 44 | 2522,59873 | 2817,96238 
  1 | 13 | 2830,21415 | 45 | 2534,61162 | 2830,21415 
  1 | 11 | 3103,78778 | 46 | 2806,66325 | 3103,78778 
  1 |  5 | 3194,80514 | 47 | 2897,70962 | 3194,80514 
  1 |  7 | 3293,41328 | 48 | 2995,94828 | 3293,41328 
  1 | 23 | 3344,65905 | 49 | 3047,76446 | 3344,65905 
  1 | 12 | 3345,94510 | 50 | 3048,69371 | 3345,94510 
  1 |  1 | 3358,83807 | 51 | 3061,81304 | 3358,83807 
  1 |  2 | 3422,69218 | 52 | 3124,69827 | 3422,69218 
  1 | 15 | 3655,14485 | 53 | 3356,81311 | 3655,14485 
  1 | 16 | 3717,94579 | 54 | 3420,02875 | 3717,94579 
  1 |  8 | 3807,31372 | 55 | 3509,97980 | 3807,31372 
  1 | 24 | 4042,39996 | 56 | 3744,65087 | 4042,39996 
  1 | 14 | 4142,83769 | 57 | 3845,38371 | 4142,83769 
  1 |  6 | 4175,01250 | 58 | 3877,08229 | 4175,01250 
  1 | 25 | 4228,78930 | 59 | 3931,32173 | 4228,78930 
  1 | 20 | 4336,08007 | 60 | 4039,03677 | 4336,08007 
  1 |  0 | 4469,68812 | 61 | 4172,21956 | 4469,68812 
  1 |  9 | 4514,03367 | 62 | 4215,60253 | 4514,03367 
  1 |  3 | 4609,69348 | 63 | 4312,32089 | 4609,69348 
  2 | 34 | 9153,23529 |  0 | 1224,13520 | 4543,46829 
  2 | 33 | 9155,08331 |  1 | 1334,20387 | 4545,31631 
  2 | 58 | 9155,49783 |  2 | 1343,80514 | 4545,73083 
  2 | 26 | 9156,57041 |  3 | 1424,34522 | 4546,80341 
  2 | 35 | 9156,96573 |  4 | 1384,81692 | 4547,19873 
  2 | 39 | 9157,20638 |  5 | 1438,13764 | 4547,43938 
