rounds | onuID | actualTime | nlocal_updates | computingTime | computingTimeNetworkDelay 
  1 | 34 | 1661,69133 |  0 | 1617,00134 | 1661,69133 
  1 | 33 | 1797,15748 |  1 | 1748,58126 | 1797,15748 
  1 | 58 | 1827,78405 |  2 | 1775,23985 | 1827,78405 
  1 | 35 | 1944,62114 |  3 | 1876,95343 | 1944,62114 
  1 | 26 | 1954,93478 |  4 | 1882,08414 | 1954,93478 
  1 | 39 | 1978,26717 |  5 | 1899,04139 | 1978,26717 
  1 | 17 | 2014,03305 |  6 | 1945,96301 | 2014,03305 
  1 | 37 | 2068,61273 |  7 | 2002,19567 | 2068,61273 
  1 | 54 | 2072,66181 |  8 | 2005,38024 | 2072,66181 
  1 | 29 | 2102,52902 |  9 | 2042,91688 | 2102,52902 
  1 | 62 | 2105,85153 | 10 | 2047,23730 | 2105,85153 
  1 | 49 | 2190,82992 | 11 | 2122,29260 | 2190,82992 
  1 | 38 | 2194,15317 | 12 | 2123,37437 | 2194,15317 
  1 | 42 | 2205,14991 | 13 | 2128,45132 | 2205,14991 
  1 | 45 | 2238,22169 | 14 | 2147,14855 | 2238,22169 
  1 | 19 | 2243,24962 | 15 | 2150,34529 | 2243,24962 
  1 | 60 | 2282,58280 | 16 | 2177,70923 | 2282,58280 
  1 | 52 | 2299,07720 | 17 | 2188,76861 | 2299,07720 
  1 | 32 | 2301,04161 | 18 | 2190,32172 | 2301,04161 
  1 | 31 | 2321,75300 | 19 | 2205,17693 | 2321,75300 
  1 | 36 | 2327,51558 | 20 | 2209,63788 | 2327,51558 
  1 | 10 | 2338,48020 | 21 | 2217,88948 | 2338,48020 
  1 | 28 | 2422,91974 | 22 | 2272,41842 | 2422,91974 
  1 | 41 | 2424,01410 | 23 | 2273,31766 | 2424,01410 
  1 | 44 | 2442,37459 | 24 | 2284,90559 | 2442,37459 
  1 | 53 | 2446,83938 | 25 | 2287,94967 | 2446,83938 
  1 | 63 | 2447,73443 | 26 | 2288,48843 | 2447,73443 
  1 | 51 | 2483,25017 | 27 | 2311,54966 | 2483,25017 
  1 | 40 | 2520,16565 | 28 | 2337,08667 | 2520,16565 
  1 | 50 | 2527,90473 | 29 | 2342,18558 | 2527,90473 
  1 | 59 | 2531,92573 | 30 | 2345,10553 | 2531,92573 
  1 | 55 | 2545,39897 | 31 | 2355,52038 | 2545,39897 
  1 | 43 | 2556,62964 | 32 | 2365,21939 | 2556,62964 
  1 | 47 | 2558,08435 | 33 | 2366,65513 | 2558,08435 
  1 | 61 | 2570,81684 | 34 | 2378,62500 | 2570,81684 
  1 | 57 | 2593,86822 | 35 | 2402,90381 | 2593,86822 
  1 | 27 | 2597,74148 | 36 | 2406,91186 | 2597,74148 
  1 | 30 | 2608,98443 | 37 | 2418,97648 | 2608,98443 
  1 | 56 | 2616,74493 | 38 | 2427,98928 | 2616,74493 
  1 | 22 | 2616,85681 | 39 | 2427,67738 | 2616,85681 
  1 | 46 | 2631,39169 | 40 | 2444,95750 | 2631,39169 
  1 | 48 | 2635,53298 | 41 | 2451,16802 | 2635,53298 
  1 | 18 | 2782,98327 | 42 | 2738,07497 | 2782,98327 
  1 | 21 | 3237,46966 | 43 | 3190,82117 | 3237,46966 
  1 |  4 | 3338,88010 | 44 | 3292,53320 | 3338,88010 
  1 | 13 | 3375,31562 | 45 | 3330,37094 | 3375,31562 
  1 | 11 | 3831,94471 | 46 | 3789,36823 | 3831,94471 
  1 |  7 | 3997,62055 | 47 | 3944,87684 | 3997,62055 
  1 |  5 | 4022,83934 | 48 | 3966,18119 | 4022,83934 
  1 | 23 | 4088,82706 | 49 | 4025,21681 | 4088,82706 
  1 |  1 | 4092,64223 | 50 | 4028,74669 | 4092,64223 
  1 |  2 | 4179,91701 | 51 | 4130,78615 | 4179,91701 
  1 | 12 | 4381,85322 | 52 | 4335,24488 | 4381,85322 
  1 | 15 | 4437,54513 | 53 | 4390,12172 | 4437,54513 
  1 | 16 | 4617,84175 | 54 | 4572,00684 | 4617,84175 
  1 |  8 | 4758,13153 | 55 | 4715,90427 | 4758,13153 
  1 | 24 | 4988,93862 | 56 | 4945,38926 | 4988,93862 
  1 | 14 | 5124,94715 | 57 | 5075,41319 | 5124,94715 
  1 |  6 | 5177,69766 | 58 | 5113,76870 | 5177,69766 
  1 | 25 | 5201,16356 | 59 | 5137,03536 | 5201,16356 
  1 | 20 | 5364,53520 | 60 | 5316,14816 | 5364,53520 
  1 |  0 | 5549,66990 | 61 | 5500,79309 | 5549,66990 
  1 |  9 | 5696,95547 | 62 | 5649,05435 | 5696,95547 
  1 |  3 | 5737,35860 | 63 | 5689,26704 | 5737,35860 
  2 | 34 | 7396,90278 |  0 | 1614,05568 | 1659,47067 
  2 | 33 | 7562,49536 |  1 | 1767,16133 | 1825,06324 
  2 | 58 | 7572,26063 |  2 | 1773,61666 | 1834,82851 
  2 | 35 | 7619,61125 |  3 | 1828,18205 | 1882,17913 
  2 | 26 | 7675,94825 |  4 | 1879,96777 | 1938,51614 
  2 | 39 | 7690,52705 |  5 | 1892,61483 | 1953,09493 
  2 | 17 | 7713,65728 |  6 | 1919,87989 | 1976,22516 
  2 | 54 | 7784,41240 |  7 | 1998,94463 | 2046,98028 
  2 | 29 | 7836,78675 |  8 | 2039,98366 | 2099,35464 
  2 | 37 | 7887,98793 |  9 | 2071,52073 | 2150,55581 
  2 | 62 | 7908,17467 | 10 | 2081,33381 | 2170,74256 
