rounds | onuID | actualTime | nlocal_updates | computingTime | computingTimeNetworkDelay 
  1 | 34 | 897,74847 |  0 | 845,76250 | 897,74847 
  1 | 33 | 1040,16235 |  1 | 926,13373 | 1040,16235 
  1 | 35 | 1130,97291 |  2 | 960,76568 | 1130,97291 
  1 | 58 | 1172,92604 |  3 | 985,01989 | 1172,92604 
  1 | 39 | 1204,78354 |  4 | 1007,81136 | 1204,78354 
  1 | 17 | 1219,21394 |  5 | 1018,95504 | 1219,21394 
  1 | 54 | 1234,51994 |  6 | 1031,25140 | 1234,51994 
  1 | 26 | 1237,30987 |  7 | 1033,23618 | 1237,30987 
  1 | 37 | 1300,33374 |  8 | 1082,37476 | 1300,33374 
  1 | 42 | 1322,67334 |  9 | 1098,03583 | 1322,67334 
  1 | 29 | 1327,72239 | 10 | 1102,64935 | 1327,72239 
  1 | 38 | 1335,55012 | 11 | 1108,43724 | 1335,55012 
  1 | 62 | 1345,79564 | 12 | 1115,90199 | 1345,79564 
  1 | 19 | 1351,43224 | 13 | 1120,05780 | 1351,43224 
  1 | 49 | 1357,05396 | 14 | 1124,59105 | 1357,05396 
  1 | 60 | 1369,71175 | 15 | 1134,50720 | 1369,71175 
  1 | 10 | 1405,89790 | 16 | 1161,36074 | 1405,89790 
  1 | 45 | 1446,57780 | 17 | 1190,69070 | 1446,57780 
  1 | 28 | 1463,30681 | 18 | 1201,68660 | 1463,30681 
  1 | 63 | 1470,29707 | 19 | 1206,65636 | 1470,29707 
  1 | 53 | 1477,68791 | 20 | 1212,85765 | 1477,68791 
  1 | 52 | 1478,60728 | 21 | 1212,89171 | 1478,60728 
  1 | 59 | 1481,42367 | 22 | 1215,10825 | 1481,42367 
  1 | 36 | 1483,85961 | 23 | 1216,85137 | 1483,85961 
  1 | 31 | 1509,17541 | 24 | 1237,37511 | 1509,17541 
  1 | 32 | 1511,42879 | 25 | 1238,51316 | 1511,42879 
  1 | 50 | 1515,50250 | 26 | 1241,68868 | 1515,50250 
  1 | 51 | 1539,64948 | 27 | 1261,44772 | 1539,64948 
  1 | 44 | 1540,22765 | 28 | 1262,17948 | 1540,22765 
  1 | 22 | 1547,84163 | 29 | 1268,66045 | 1547,84163 
  1 | 40 | 1548,23384 | 30 | 1268,69331 | 1548,23384 
  1 | 48 | 1557,45391 | 31 | 1276,96402 | 1557,45391 
  1 | 46 | 1572,99055 | 32 | 1291,13981 | 1572,99055 
  1 | 30 | 1592,21017 | 33 | 1307,40632 | 1592,21017 
  1 | 27 | 1594,42346 | 34 | 1308,58703 | 1594,42346 
  1 | 43 | 1600,54687 | 35 | 1314,68996 | 1600,54687 
  1 | 41 | 1601,84931 | 36 | 1315,97163 | 1601,84931 
  1 | 55 | 1614,14629 | 37 | 1327,21068 | 1614,14629 
  1 | 61 | 1614,89942 | 38 | 1327,71111 | 1614,89942 
  1 | 47 | 1619,56891 | 39 | 1332,44478 | 1619,56891 
  1 | 56 | 1623,53459 | 40 | 1336,00605 | 1623,53459 
  1 | 57 | 1682,53097 | 41 | 1393,92507 | 1682,53097 
  1 | 18 | 1785,57127 | 42 | 1502,42425 | 1785,57127 
  1 | 21 | 1929,43843 | 43 | 1656,81747 | 1929,43843 
  1 | 13 | 2063,02497 | 44 | 1793,91567 | 2063,02497 
  1 |  4 | 2118,05198 | 45 | 1850,45756 | 2118,05198 
  1 | 11 | 2221,02001 | 46 | 1962,10539 | 2221,02001 
  1 |  5 | 2249,25243 | 47 | 1993,63171 | 2249,25243 
  1 | 12 | 2342,42944 | 48 | 2094,01354 | 2342,42944 
  1 | 23 | 2424,66279 | 49 | 2179,24470 | 2424,66279 
  1 |  2 | 2447,24533 | 50 | 2202,71502 | 2447,24533 
  1 |  7 | 2477,62528 | 51 | 2235,05119 | 2477,62528 
  1 |  1 | 2532,87547 | 52 | 2297,33024 | 2532,87547 
  1 | 15 | 2562,60822 | 53 | 2333,83425 | 2562,60822 
  1 | 16 | 2684,24992 | 54 | 2492,61080 | 2684,24992 
  1 |  8 | 2688,22643 | 55 | 2498,20619 | 2688,22643 
