rounds | onuID | actualTime | nlocal_updates | computingTime | computingTimeNetworkDelay 
  1 | 34 | 2126,67237 |  0 | 2041,21709 | 2126,67237 
  1 | 58 | 2388,60139 |  1 | 2240,24827 | 2388,60139 
  1 | 33 | 2414,10157 |  2 | 2251,23385 | 2414,10157 
  1 | 35 | 2516,94673 |  3 | 2311,22287 | 2516,94673 
  1 | 26 | 2602,50503 |  4 | 2374,18922 | 2602,50503 
  1 | 39 | 2629,28712 |  5 | 2396,79634 | 2629,28712 
  1 | 17 | 2662,18207 |  6 | 2428,61525 | 2662,18207 
  1 | 54 | 2776,38055 |  7 | 2535,04207 | 2776,38055 
  1 | 37 | 2801,78085 |  8 | 2557,81924 | 2801,78085 
  1 | 29 | 2835,06409 |  9 | 2586,67494 | 2835,06409 
  1 | 62 | 2838,81279 | 10 | 2590,62016 | 2838,81279 
  1 | 42 | 2944,45110 | 11 | 2682,31358 | 2944,45110 
  1 | 49 | 2946,87380 | 12 | 2684,01596 | 2946,87380 
  1 | 38 | 2954,06413 | 13 | 2690,70230 | 2954,06413 
  1 | 19 | 2979,87473 | 14 | 2712,97253 | 2979,87473 
  1 | 45 | 2993,75353 | 15 | 2725,16636 | 2993,75353 
  1 | 32 | 3005,00214 | 16 | 2734,70561 | 3005,00214 
  1 | 60 | 3022,63740 | 17 | 2750,64376 | 3022,63740 
  1 | 31 | 3056,57117 | 18 | 2781,83449 | 3056,57117 
  1 | 36 | 3063,28770 | 19 | 2787,89187 | 3063,28770 
  1 | 52 | 3075,48141 | 20 | 2798,67021 | 3075,48141 
  1 | 10 | 3077,95114 | 21 | 2800,11776 | 3077,95114 
  1 | 41 | 3146,13096 | 22 | 2865,65637 | 3146,13096 
  1 | 28 | 3148,43748 | 23 | 2867,84139 | 3148,43748 
  1 | 53 | 3167,79074 | 24 | 2885,19426 | 3167,79074 
  1 | 44 | 3167,89313 | 25 | 2885,95293 | 3167,89313 
  1 | 63 | 3173,87970 | 26 | 2892,28372 | 3173,87970 
  1 | 51 | 3201,27601 | 27 | 2918,13730 | 3201,27601 
  1 | 59 | 3234,89415 | 28 | 2951,67303 | 3234,89415 
  1 | 40 | 3236,80658 | 29 | 2953,23134 | 3236,80658 
  1 | 55 | 3260,22308 | 30 | 2976,55370 | 3260,22308 
  1 | 61 | 3267,25395 | 31 | 2983,24822 | 3267,25395 
  1 | 43 | 3271,52967 | 32 | 2987,51197 | 3271,52967 
  1 | 47 | 3272,80430 | 33 | 2988,18540 | 3272,80430 
  1 | 50 | 3311,88589 | 34 | 3028,36806 | 3311,88589 
  1 | 27 | 3319,33456 | 35 | 3035,25220 | 3319,33456 
  1 | 30 | 3341,92403 | 36 | 3057,95182 | 3341,92403 
  1 | 56 | 3342,25458 | 37 | 3058,34733 | 3342,25458 
  1 | 48 | 3373,81662 | 38 | 3090,26084 | 3373,81662 
  1 | 46 | 3374,43795 | 39 | 3090,89236 | 3374,43795 
  1 | 57 | 3399,34629 | 40 | 3115,25999 | 3399,34629 
  1 | 22 | 3417,63467 | 41 | 3133,34049 | 3417,63467 
  1 | 18 | 3740,21125 | 42 | 3459,06304 | 3740,21125 
